StationID,StationName,Latitude,Longitude,Capacity,CurrentInventory,Optimal Inventory,Min UDF,UDF(0),UDF(1),UDF(2),UDF(3),UDF(4),UDF(5),UDF(6),UDF(7),UDF(8),UDF(9),UDF(10),UDF(11),UDF(12),UDF(13),UDF(14),UDF(15),UDF(16),UDF(17),UDF(18),UDF(19),UDF(20),UDF(21),UDF(22),UDF(23),UDF(24),UDF(25),UDF(26),UDF(27),UDF(28),UDF(29),UDF(30),UDF(31),UDF(32),UDF(33),UDF(34),UDF(35),UDF(36),UDF(37),UDF(38),UDF(39),UDF(40),UDF(41),UDF(42),UDF(43),UDF(44),UDF(45),UDF(46),UDF(47),UDF(48),UDF(49),UDF(50),UDF(51),UDF(52),UDF(53),UDF(54),UDF(55),UDF(56),UDF(57),UDF(58),UDF(59),UDF(60),UDF(61),UDF(62),UDF(63),UDF(64),UDF(65),UDF(66),UDF(67),UDF(68),UDF(69),UDF(70),UDF(71),UDF(72),UDF(73),UDF(74),UDF(75),UDF(76),UDF(77),UDF(78),UDF(79),UDF(80),UDF(81),UDF(82),UDF(83),UDF(84),UDF(85),UDF(86),UDF(87),UDF(88),UDF(89),UDF(90),UDF(91),UDF(92),UDF(93),UDF(94),UDF(95),UDF(96),UDF(97),UDF(98),UDF(99),UDF(100),UDF(101),UDF(102),UDF(103),UDF(104),UDF(105),UDF(106),UDF(107),UDF(108),UDF(109),UDF(110),UDF(111),UDF(112),UDF(113),UDF(114),UDF(115),UDF(116),UDF(117),UDF(118),UDF(119),UDF(120),UDF(121),UDF(122),UDF(123)
c2c8b1bc37cfb54d223cc1cdda5784cf,Prospect Park SW & Greenwood Ave,40.652563,-73.972573,30,27,28,4.89538,7.05092,6.77298,6.62638,6.53662,6.46448,6.39568,6.32498,6.25189,6.17784,6.10417,6.03124,5.95853,5.88521,5.81074,5.73517,5.65912,5.58357,5.50958,5.43803,5.36951,5.30427,5.24225,5.18318,5.12669,5.07249,5.02050,4.97127,4.92696,4.89538,4.91035,5.06661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2d8afdab7f3fadb52f4b6ac758d000a,W Broadway & Spring St,40.7249467235942,-74.0016585588455,66,52,31,40.55890,43.94390,43.54120,43.09220,42.75600,42.50940,42.31460,42.15050,42.00550,41.87300,41.74890,41.63160,41.52030,41.41490,41.31570,41.22300,41.13700,41.05800,40.98600,40.92090,40.86250,40.81030,40.76410,40.72340,40.68790,40.65720,40.63110,40.60930,40.59170,40.57800,40.56800,40.56170,40.55890,40.55940,40.56300,40.56980,40.57960,40.59240,40.60800,40.62660,40.64800,40.67250,40.70010,40.73100,40.76530,40.80330,40.84510,40.89100,40.94100,40.99540,41.05410,41.11710,41.18430,41.25530,41.32980,41.40720,41.48690,41.56800,41.64980,41.73150,41.81260,41.89320,41.97480,42.06180,42.16250,42.28880,42.45480,42.67050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2dde06cc629e5b3c7ffe188bc4a4738,Amsterdam Ave & W 152 St,40.829523,-73.944279,20,3,14,13.15840,13.95600,13.73820,13.61210,13.53200,13.47350,13.42580,13.38380,13.34490,13.30800,13.27300,13.24040,13.21130,13.18690,13.16860,13.15840,13.15950,13.17920,13.23420,13.36400,13.63660,14.01880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2f59296b1aaea20711d2e2f936accd4,5 Ave & 41 St,40.649983,-74.005144,30,19,20,11.31970,12.22810,11.97370,11.85440,11.80330,11.77450,11.75160,11.72980,11.70750,11.68390,11.65830,11.63020,11.59940,11.56560,11.52910,11.49060,11.45110,11.41240,11.37670,11.34710,11.32690,11.31970,11.32940,11.35960,11.41380,11.49510,11.60530,11.74540,11.91490,12.11410,12.35400,12.67140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c31fc21e73da66db0f7973ba7f493749,E 6 St & Ave D,40.72228087,-73.97668709,45,32,35,66.52730,68.18800,68.04950,67.94150,67.86530,67.80370,67.74980,67.70170,67.65860,67.62020,67.58600,67.55560,67.52850,67.50410,67.48210,67.46170,67.44230,67.42310,67.40350,67.38250,67.35940,67.33320,67.30330,67.26870,67.22890,67.18320,67.13130,67.07310,67.00880,66.93910,66.86540,66.78960,66.71490,66.64520,66.58600,66.54410,66.52730,66.54420,66.60370,66.71470,66.88810,67.14130,67.50260,67.99960,68.60790,69.17880,69.48740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c336491747f1cea412cc10d7537cb9e5,23 St & 31 Ave,40.7666397172309,-73.9286595582962,19,4,15,21.03600,22.04260,21.91930,21.85480,21.79220,21.72700,21.66270,21.60220,21.54550,21.49030,21.43270,21.36930,21.29850,21.22160,21.14390,21.07630,21.03600,21.04470,21.12560,21.30860,21.63190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c348f60fb7fcb0de3b6ce4301d81d78d,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,51,35,47,53.31220,61.45810,61.28770,60.86170,60.22620,59.51980,58.86770,58.32390,57.88360,57.51940,57.20590,56.92730,56.67510,56.44430,56.23150,56.03390,55.84940,55.67620,55.51310,55.35920,55.21390,55.07680,54.94740,54.82540,54.71030,54.60180,54.49930,54.40240,54.31060,54.22350,54.14090,54.06250,53.98810,53.91760,53.85090,53.78810,53.72910,53.67380,53.62230,53.57450,53.53030,53.48970,53.45260,53.41890,53.38860,53.36200,53.33950,53.32220,53.31220,53.31340,53.33300,53.37960,53.44320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3494e4ebcd1d8a3b3e65d7e8ce7841a,Mercer St & Bleecker St,40.7270636334831,-73.9966213703155,65,35,23,63.67030,67.18200,66.90890,66.43720,65.93140,65.49680,65.15380,64.88370,64.66530,64.48450,64.33270,64.20450,64.09610,64.00460,63.92820,63.86510,63.81370,63.77280,63.74080,63.71640,63.69840,63.68570,63.67720,63.67230,63.67030,63.67080,63.67340,63.67790,63.68420,63.69220,63.70210,63.71380,63.72740,63.74300,63.76090,63.78110,63.80380,63.82910,63.85720,63.88830,63.92230,63.95960,64.00000,64.04380,64.09090,64.14150,64.19530,64.25250,64.31270,64.37600,64.44190,64.51040,64.58080,64.65300,64.72640,64.80060,64.87520,64.94980,65.02450,65.09950,65.17630,65.25790,65.35110,65.46930,65.63220,65.84450,66.03720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c34a0a3eefad070faeceed7a3d8f2d80,E 165 St & Clay Ave,40.82809,-73.91288,19,12,16,2.97536,3.95501,3.83454,3.78671,3.73882,3.68060,3.61235,3.53771,3.46152,3.38790,3.31917,3.25575,3.19676,3.14093,3.08766,3.03824,2.99741,2.97536,2.98982,3.06771,3.23293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c34da7f6722aa213c5f80ec2b22046d5,Walker St & Baxter St,40.717411,-73.999573,47,34,13,19.56870,21.27760,21.02490,20.68460,20.38670,20.16460,20.00210,19.87820,19.78090,19.70480,19.64740,19.60680,19.58130,19.56920,19.56870,19.57820,19.59600,19.62080,19.65140,19.68680,19.72590,19.76800,19.81240,19.85860,19.90590,19.95410,20.00280,20.05190,20.10110,20.15050,20.19990,20.24960,20.29970,20.35040,20.40210,20.45540,20.51080,20.56950,20.63260,20.70200,20.78040,20.87140,20.98090,21.11960,21.30660,21.56760,21.91410,22.29320,22.55700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c362fc0e97ba6b5e6bed779ee8dcb929,W 17 St & 7 Ave,40.7405642363395,-73.9985257387161,47,26,40,35.24580,37.93740,37.67590,37.42540,37.25060,37.12360,37.02010,36.92940,36.84720,36.77100,36.69950,36.63160,36.56650,36.50380,36.44310,36.38440,36.32760,36.27280,36.22020,36.16990,36.12200,36.07680,36.03400,35.99370,35.95560,35.91930,35.88440,35.85010,35.81580,35.78070,35.74410,35.70540,35.66390,35.61920,35.57120,35.52010,35.46650,35.41190,35.35840,35.30940,35.26950,35.24580,35.24830,35.29140,35.39670,35.59470,35.91630,36.33630,36.67130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c37cea93aba736a4361cfee23f985a6e,W 204 St & Nagle Ave,40.863211,-73.920827,20,13,11,1.72777,2.54659,2.22661,2.06189,1.97461,1.91514,1.86771,1.82724,1.79260,1.76431,1.74343,1.73100,1.72777,1.73405,1.74973,1.77434,1.80715,1.84744,1.89510,1.95305,2.03627,2.17839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3a1de77381133a52e574d6510cd1257,Harrison St & Hudson St,40.71870987,-74.0090009,39,30,35,21.66270,24.50070,24.07060,23.67380,23.42850,23.27700,23.17100,23.08660,23.01200,22.94150,22.87290,22.80530,22.73810,22.67110,22.60390,22.53640,22.46880,22.40150,22.33520,22.27090,22.20930,22.15110,22.09660,22.04600,21.99920,21.95590,21.91550,21.87760,21.84190,21.80820,21.77630,21.74640,21.71920,21.69560,21.67690,21.66500,21.66270,21.67470,21.71250,21.79740,21.95440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3a53bb0015652fad12cffb1534c029a,Stanton St & Mangin St,40.71782143,-73.97628939,19,13,13,36.30900,37.64130,37.42110,37.28490,37.18510,37.09010,36.99360,36.89550,36.79650,36.69780,36.60060,36.50720,36.42180,36.35180,36.30900,36.30990,36.37280,36.51540,36.76070,37.13710,37.54430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3ca4240cabdee19787be7bf5756673f,104 St & 38 Ave,40.75138,-73.86242,22,11,5,3.23553,4.39081,4.03754,3.71289,3.45305,3.29604,3.23553,3.23746,3.27155,3.32054,3.37716,3.43945,3.50769,3.58255,3.66399,3.75062,3.83937,3.92591,4.00546,4.07416,4.13039,4.17599,4.21934,4.30289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e6644be00d05ca3df9f883c65c27a4,Morton St & Greenwich St,40.73115,-74.00887,56,50,23,35.55340,37.34680,37.06300,36.77720,36.57450,36.43260,36.32460,36.23590,36.15910,36.09010,36.02660,35.96740,35.91190,35.85990,35.81130,35.76630,35.72490,35.68730,35.65380,35.62450,35.59980,35.57990,35.56530,35.55630,35.55340,35.55700,35.56760,35.58540,35.61090,35.64410,35.68500,35.73340,35.78890,35.85060,35.91750,35.98850,36.06200,36.13660,36.21080,36.28310,36.35240,36.41790,36.47900,36.53580,36.58880,36.63880,36.68700,36.73510,36.78480,36.83860,36.90010,36.97500,37.07370,37.21350,37.42250,37.73430,38.13710,38.46640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c47dcad90866037695052ca4c586f20b,Pacific St & Nevins St,40.6853761,-73.98302136,18,11,12,15.03660,15.87410,15.63340,15.51190,15.44640,15.39670,15.34850,15.29750,15.24320,15.18750,15.13350,15.08610,15.05160,15.03660,15.04790,15.09050,15.16950,15.29930,15.52780,15.87960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c48d7dba8b6bd7222b031acbd63081be,Grand Concourse & E Mount Eden Ave,40.84301,-73.91172,19,0,2,7.13196,7.48260,7.22594,7.13196,7.14198,7.19962,7.27762,7.36019,7.43807,7.50644,7.56358,7.60997,7.64766,7.67979,7.71015,7.74278,7.78207,7.83445,7.91666,8.07961,8.37729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b69611f3c3a6bd8461f180aa706c26,Kingsbridge Terrace & W 230 St,40.87555,-73.90212,20,12,12,1.12017,1.62901,1.51228,1.45188,1.39856,1.34780,1.30029,1.25693,1.21852,1.18576,1.15918,1.13919,1.12609,1.12017,1.12174,1.13120,1.14926,1.17709,1.21621,1.26883,1.34421,1.47539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4c9bc920ca31bb93b7479f1dd06d13f,E 34 St & Church Ave,40.65116,-73.94577,25,14,5,0.81074,1.08919,0.91766,0.85405,0.82566,0.81300,0.81074,0.81622,0.82788,0.84493,0.86714,0.89458,0.92744,0.96587,1.00987,1.05906,1.11262,1.16925,1.22731,1.28518,1.34157,1.39593,1.44875,1.50233,1.56257,1.64440,1.76265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4deb4b4c3ce29e96c699bfe941da036,Rutland Rd & Brooklyn Ave,40.65969,-73.94517,25,23,8,0.72802,1.06726,0.96298,0.88735,0.83191,0.79102,0.76237,0.74355,0.73252,0.72802,0.72933,0.73594,0.74747,0.76354,0.78378,0.80787,0.83552,0.86651,0.90068,0.93793,0.97823,1.02165,1.06843,1.11910,1.17461,1.23745,1.30776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4eaa5bd5a0d954898b2206c27f78fac,90 St & 51 Ave,40.73937,-73.87411,19,19,14,1.25390,2.25678,2.09394,1.99391,1.91109,1.82865,1.74576,1.66473,1.58779,1.51634,1.45119,1.39294,1.34238,1.30074,1.27005,1.25390,1.25856,1.29394,1.37359,1.50997,1.67583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c52672bc4a6cdf5b446425966312ecab,Washington Park,40.6917823,-73.9737299,24,18,19,32.06320,33.13820,32.81530,32.60420,32.50030,32.43550,32.38310,32.33700,32.29600,32.26000,32.22880,32.20210,32.17950,32.16030,32.14370,32.12880,32.11460,32.10030,32.08560,32.07190,32.06320,32.06890,32.10700,32.20640,32.40420,32.70080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c53677190b144fbb78ea14dc77f737fa,Madison St & Evergreen Ave,40.69122,-73.91693,18,5,10,16.09890,16.58230,16.39510,16.28040,16.22310,16.19010,16.16660,16.14660,16.12860,16.11270,16.10150,16.09890,16.11120,16.14670,16.21700,16.34180,16.55620,16.90810,17.38580,17.76980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c53cd1af31939ac0216fa3410ad9a252,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971,25,15,5,13.10930,13.80210,13.47250,13.27310,13.16630,13.12030,13.10930,13.11490,13.12760,13.14350,13.16160,13.18220,13.20600,13.23410,13.26730,13.30660,13.35240,13.40480,13.46340,13.52690,13.59400,13.66290,13.73250,13.80270,13.87550,13.95910,14.10370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c54f5f697fbe7b37c7cc0d5ec16f7d6b,Greenwich Ave & Charles St,40.735238,-74.000271,57,15,52,50.12090,55.17640,54.87490,54.46130,54.06440,53.71650,53.41710,53.16400,52.95400,52.78120,52.63790,52.51740,52.41460,52.32590,52.24840,52.17970,52.11750,52.05950,52.00390,51.94850,51.89190,51.83260,51.76970,51.70260,51.63110,51.55520,51.47550,51.39260,51.30750,51.22130,51.13500,51.04970,50.96660,50.88650,50.81030,50.73840,50.67140,50.60950,50.55260,50.50080,50.45380,50.41130,50.37280,50.33790,50.30620,50.27710,50.25010,50.22480,50.20080,50.17810,50.15680,50.13780,50.12370,50.12090,50.14530,50.22770,50.40440,50.66590,50.88510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56e3128d3a0e02119066f95859fa309,E 67 St & Park Ave,40.7678008014813,-73.9659208059311,39,2,13,24.45790,25.52860,25.18570,24.95800,24.84330,24.77420,24.71930,24.66840,24.61940,24.57340,24.53250,24.49910,24.47490,24.46110,24.45790,24.46480,24.48090,24.50480,24.53510,24.57040,24.60940,24.65120,24.69490,24.73980,24.78540,24.83160,24.87820,24.92510,24.97230,25.01990,25.06800,25.11690,25.16670,25.21840,25.27350,25.33450,25.40570,25.49350,25.61160,25.79820,26.08760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c584bb8da4f488de0218b1c02c5a2bda,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,37,31,33,9.88353,11.57060,11.34860,11.24170,11.17220,11.11340,11.06130,11.01530,10.97490,10.93950,10.90830,10.88070,10.85550,10.83200,10.80930,10.78630,10.76220,10.73610,10.70740,10.67530,10.63930,10.59890,10.55400,10.50440,10.45020,10.39180,10.32970,10.26480,10.19830,10.13150,10.06630,10.00490,9.95048,9.90757,9.88353,9.89040,9.94996,10.10920,10.41520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58852be10018c7eb51b9aa156fc01e0,N Henry St & Norman Ave,40.7277,-73.94395,29,25,18,18.80170,19.82030,19.63530,19.54940,19.49080,19.43730,19.38420,19.33060,19.27620,19.22100,19.16540,19.10960,19.05440,19.00080,18.95010,18.90390,18.86420,18.83290,18.81160,18.80170,18.80380,18.81820,18.84480,18.88400,18.93790,19.01100,19.11240,19.25800,19.46950,19.77140,20.15010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58d768ea95146699edc7248d885d383,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19,12,9,11.16960,11.90270,11.58160,11.36920,11.27730,11.23490,11.20930,11.19100,11.17800,11.17050,11.16960,11.17710,11.19530,11.22710,11.27520,11.34200,11.43030,11.54640,11.70760,11.94940,12.27040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5a1c3e19606a91bdd134469f08b283f,MacDougal St & Prince St,40.72710258,-74.00297088,56,40,39,32.68960,36.39270,36.08820,35.68700,35.34810,35.09760,34.90820,34.75470,34.62350,34.50760,34.40290,34.30600,34.21440,34.12590,34.03890,33.95250,33.86610,33.77980,33.69390,33.60900,33.52580,33.44500,33.36720,33.29300,33.22270,33.15680,33.09520,33.03820,32.98570,32.93770,32.89400,32.85470,32.81970,32.78880,32.76200,32.73940,32.72100,32.70670,32.69660,32.69090,32.68960,32.69270,32.70030,32.71260,32.72960,32.75140,32.77800,32.80990,32.84750,32.89160,32.94390,33.00690,33.08620,33.19240,33.34740,33.58160,33.89470,34.16610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5aa8e6aa286db8145d93d276f5fd22d,Broadway & Kent Ave,40.710888,-73.968329,35,23,30,50.43840,52.66620,52.37330,52.14550,52.00520,51.90650,51.82550,51.75230,51.68220,51.61280,51.54260,51.47140,51.39920,51.32660,51.25440,51.18310,51.11310,51.04450,50.97760,50.91250,50.84970,50.78990,50.73380,50.68220,50.63560,50.59420,50.55790,50.52620,50.49830,50.47370,50.45280,50.43840,50.43940,50.47900,50.60760,50.88370,51.21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5ae12324e657ff1f5a2a702a573f56a,Warren St & Court St,40.686371,-73.99383324,31,19,20,10.07140,11.55030,11.17930,10.92780,10.79300,10.70370,10.62890,10.55860,10.49020,10.42420,10.36180,10.30460,10.25370,10.21000,10.17330,10.14340,10.11950,10.10110,10.08750,10.07830,10.07300,10.07140,10.07330,10.07860,10.08730,10.09960,10.11590,10.13760,10.16680,10.20850,10.27480,10.39560,10.61850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6025c557018d0682773fa66011ad903,Carlton Ave & Flushing Ave,40.697787,-73.973736,46,2,42,35.24410,39.14340,38.81020,38.33740,37.95450,37.70680,37.54420,37.41880,37.30640,37.19930,37.09600,36.99720,36.90380,36.81570,36.73240,36.65270,36.57560,36.50000,36.42530,36.35140,36.27820,36.20610,36.13540,36.06650,35.99980,35.93550,35.87390,35.81510,35.75910,35.70600,35.65560,35.60780,35.56250,35.51970,35.47930,35.44110,35.40520,35.37170,35.34060,35.31210,35.28660,35.26500,35.24930,35.24410,35.25900,35.31490,35.44600,35.64070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c643b8949210d35dcdd22df445271c0c,Caton Ave & Argyle Rd,40.649681,-73.967829,21,13,18,8.72682,9.58806,9.43578,9.36960,9.31863,9.27197,9.22901,9.18936,9.15180,9.11475,9.07670,9.03660,8.99392,8.94874,8.90178,8.85440,8.80871,8.76796,8.73747,8.72682,8.75516,8.86389,9.11964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c65cf2ac02524e715386508fe36f12c4,Prospect Ave & Vanderbilt St,40.653368,-73.976291,22,16,18,4.32869,5.29798,5.11934,5.04378,4.99097,4.94427,4.89984,4.85540,4.80939,4.76101,4.71016,4.65729,4.60328,4.54930,4.49681,4.44748,4.40323,4.36640,4.34001,4.32869,4.34026,4.38907,4.50515,4.75237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c67a87095833ea56f4aa8d8a7ad672ca,107 St & 32 Ave,40.75996,-73.86224,19,4,15,3.70753,4.55403,4.40826,4.34496,4.29900,4.25876,4.22213,4.18611,4.14702,4.10159,4.04774,3.98519,3.91556,3.84273,3.77373,3.72126,3.70753,3.76620,3.93302,4.22044,4.58726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c69e73a7bd17d12afedfcf507b8fc70d,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,27,26,25,6.20008,8.43704,8.08781,7.81292,7.60324,7.42915,7.28168,7.15645,7.04971,6.95834,6.87998,6.81278,6.75505,6.70512,6.66128,6.62187,6.58533,6.55021,6.51514,6.47883,6.44010,6.39796,6.35178,6.30174,6.25038,6.20716,6.20008,6.29493,6.54075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6af25697fce508b878fb7ffef6c6971,New York Ave & Montgomery St,40.66509,-73.94824,20,3,17,5.88464,7.03556,6.79236,6.64997,6.54981,6.47271,6.40884,6.35061,6.29348,6.23587,6.17818,6.12183,6.06848,6.01959,5.97631,5.93950,5.91008,5.88998,5.88464,5.91015,6.01308,6.27457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6c424dfa383afd46161ca9204beff3b,MacDougal St & Washington Sq,40.73226398,-73.99852205,33,30,21,26.74890,29.56790,29.23200,28.75220,28.33460,28.02970,27.80810,27.63670,27.49680,27.37880,27.27750,27.18910,27.11100,27.04150,26.97950,26.92460,26.87660,26.83570,26.80220,26.77640,26.75880,26.74960,26.74890,26.75650,26.77190,26.79450,26.82350,26.85810,26.89790,26.94410,27.00100,27.07970,27.20400,27.40130,27.62370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6cbbf5add898c8ac43b26688c4e5c34,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,75,51,43,30.45190,35.08680,34.83980,34.41490,33.94440,33.52170,33.17420,32.89220,32.65820,32.45950,32.28840,32.13970,32.00980,31.89550,31.79400,31.70310,31.62090,31.54550,31.47550,31.40960,31.34680,31.28640,31.22800,31.17100,31.11550,31.06120,31.00820,30.95660,30.90640,30.85790,30.81120,30.76640,30.72380,30.68360,30.64600,30.61120,30.57940,30.55070,30.52540,30.50370,30.48560,30.47130,30.46090,30.45440,30.45190,30.45340,30.45890,30.46810,30.48120,30.49790,30.51820,30.54170,30.56840,30.59810,30.63060,30.66570,30.70330,30.74340,30.78590,30.83090,30.87850,30.92880,30.98230,31.03930,31.10040,31.16600,31.23700,31.31430,31.39920,31.49350,31.60030,31.72520,31.87860,32.07580,32.32730,32.60750,32.81930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
